"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1749421059307155625","https://twitter.com/SoftwareTyler/status/1749421059307155625","@DD_Davis34 @googleanalytics I will send $6 for the explanation + a $4 tip if you write a blog post about it","2024-01-22 13:17 +0000","45.0","14.0","0.3111111111111111","0.0","1.0","0.0","2.0","0.0","0.0","10.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1749275697657287045","https://twitter.com/SoftwareTyler/status/1749275697657287045","@googleanalytics I will send $6 of Ethereum to whoever can explain how to interpret these graphs https://t.co/BHm501qelV","2024-01-22 03:40 +0000","109.0","12.0","0.11009174311926606","0.0","1.0","0.0","2.0","0.0","0.0","6.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1749006887192809608","https://twitter.com/SoftwareTyler/status/1749006887192809608","@googleanalytics This is my best post by engagement %
(How do you interpret your analytics, am I looking at the most important field?) https://t.co/UllefzOvZe","2024-01-21 09:51 +0000","91.0","9.0","0.0989010989010989","0.0","0.0","0.0","3.0","0.0","0.0","3.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1749005065942147145","https://twitter.com/SoftwareTyler/status/1749005065942147145","What's the TLDR for what these numbers mean? https://t.co/HkjDWucrSm","2024-01-21 09:44 +0000","80.0","6.0","0.075","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748978627243294833","https://twitter.com/SoftwareTyler/status/1748978627243294833","@DD_Davis34 Let the git log decide who owns the css.. https://t.co/iKFqHvjD3O","2024-01-21 07:59 +0000","25.0","2.0","0.08","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748893506465075577","https://twitter.com/SoftwareTyler/status/1748893506465075577","I feel like I should do something special for my 100th repo https://t.co/MKM4jzhN78","2024-01-21 02:21 +0000","74.0","2.0","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748892325160407171","https://twitter.com/SoftwareTyler/status/1748892325160407171","@DD_Davis34 YOU STOLE MY CSS 🫣","2024-01-21 02:16 +0000","23.0","3.0","0.13043478260869565","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748830444945371637","https://twitter.com/SoftwareTyler/status/1748830444945371637","@sjmiller609 @adamhendel Great work!
Can you repost the guide link, it says the post is unavailable","2024-01-20 22:10 +0000","15.0","3.0","0.2","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748830070821527963","https://twitter.com/SoftwareTyler/status/1748830070821527963","@sjmiller609 Hey this is awesome, I love the clear points summary you have! You should post this on YouTube!","2024-01-20 22:09 +0000","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748810753941860352","https://twitter.com/SoftwareTyler/status/1748810753941860352","@googleanalytics Literally every VC I talked to told me this idea was stupid and nobody would use it https://t.co/3wJq1sjogD","2024-01-20 20:52 +0000","69.0","5.0","0.07246376811594203","0.0","0.0","0.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748809988347142343","https://twitter.com/SoftwareTyler/status/1748809988347142343","@atorrez_007 @github @gitlab Dos forks project https://t.co/vZSryup5tU","2024-01-20 20:49 +0000","95.0","13.0","0.1368421052631579","0.0","0.0","0.0","1.0","0.0","0.0","9.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748709864556183560","https://twitter.com/SoftwareTyler/status/1748709864556183560","@googleanalytics Observation #002, growth is never consistent https://t.co/Ap0rJ4I5FN","2024-01-20 14:11 +0000","78.0","6.0","0.07692307692307693","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748708533397242135","https://twitter.com/SoftwareTyler/status/1748708533397242135","@rywalker @tembo_io @PlausibleHQ https://t.co/ZS2PXs6aCd","2024-01-20 14:06 +0000","65.0","6.0","0.09230769230769231","0.0","0.0","0.0","0.0","5.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748708452816261431","https://twitter.com/SoftwareTyler/status/1748708452816261431","@rywalker @tembo_io @PlausibleHQ I would like to nominate @tembo_io as first place for rising startup with the least productive developers","2024-01-20 14:05 +0000","77.0","7.0","0.09090909090909091","0.0","1.0","0.0","4.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748707584998097146","https://twitter.com/SoftwareTyler/status/1748707584998097146","@jacobandreou @DD_Davis34 and I are looking for pre-seed to our post-revenue AI startup and was wondering if you have 5 to 10 minutes to chat?","2024-01-20 14:02 +0000","78.0","12.0","0.15384615384615385","0.0","1.0","0.0","5.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748705182488183257","https://twitter.com/SoftwareTyler/status/1748705182488183257","@github @jacobbinnie @jacobbinnie
https://t.co/A5yPkNw5hG
Plz help","2024-01-20 13:52 +0000","48.0","4.0","0.08333333333333333","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748700442110898198","https://twitter.com/SoftwareTyler/status/1748700442110898198","@ethanjb we are looking at raising pre-seed for our post-revenue open-core startup and was wondering if you have 5 to 10 minutes to hop on a zoom call and give advice / feedback?

@DD_Davis34","2024-01-20 13:34 +0000","46.0","15.0","0.32608695652173914","0.0","0.0","0.0","7.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748580151921647716","https://twitter.com/SoftwareTyler/status/1748580151921647716","@madebymonogram @kevinvangundy

I put in https://t.co/ZFspmxWNlK

Got my @HypermodeAI readiness score!

What's your domain score?

https://t.co/xuSeYFaaNk","2024-01-20 05:36 +0000","52.0","24.0","0.46153846153846156","0.0","1.0","1.0","6.0","8.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748575025437765801","https://twitter.com/SoftwareTyler/status/1748575025437765801","@DD_Davis34 If it's not The Intelligent Investor or The Millionaire Mind I'm blocking the webpage
@thomasjstanley","2024-01-20 05:15 +0000","19.0","5.0","0.2631578947368421","0.0","0.0","0.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748572878348431532","https://twitter.com/SoftwareTyler/status/1748572878348431532","@sjmiller609 @tembo_io @github It's now sorted in order of missed commit days
https://t.co/ZS2PXs6aCd https://t.co/WwDN5wOrg7","2024-01-20 05:07 +0000","53.0","22.0","0.41509433962264153","0.0","0.0","2.0","2.0","8.0","0.0","7.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748495206637277376","https://twitter.com/SoftwareTyler/status/1748495206637277376","@googleanalytics @DD_Davis34 Hey loser, I just published your case study before you could
https://t.co/ozWJISgfWk
@DD_Davis34 🫢","2024-01-19 23:58 +0000","89.0","16.0","0.1797752808988764","0.0","1.0","0.0","0.0","10.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748492014579011832","https://twitter.com/SoftwareTyler/status/1748492014579011832","@DD_Davis34 Can you give us a hint about what book #001 will be 🤔🤔🤔🤔🤔🤔🤔","2024-01-19 23:45 +0000","19.0","3.0","0.15789473684210525","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748490741649731771","https://twitter.com/SoftwareTyler/status/1748490741649731771","@googleanalytics Post your Analytics @JayKothari001 @DarrenBaldwin03 

https://t.co/oXXofTQwzG
https://t.co/T4guz7gnpw","2024-01-19 23:40 +0000","120.0","11.0","0.09166666666666666","0.0","1.0","0.0","0.0","4.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748489618763247900","https://twitter.com/SoftwareTyler/status/1748489618763247900","@googleanalytics @DD_Davis34 😉","2024-01-19 23:36 +0000","101.0","14.0","0.13861386138613863","0.0","2.0","0.0","0.0","0.0","0.0","9.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748488266850951253","https://twitter.com/SoftwareTyler/status/1748488266850951253","@googleanalytics Observation #001, investors have absolutely no clue what will or won't work https://t.co/HcSCSsyFA2","2024-01-19 23:31 +0000","237.0","78.0","0.3291139240506329","0.0","5.0","0.0","3.0","3.0","0.0","41.0","0.0","0","0","1","0","0","25","25","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748470606805323987","https://twitter.com/SoftwareTyler/status/1748470606805323987","Literally the fastest growing 3d printing open source project
https://t.co/WeY7sGZan0 https://t.co/WKb5BJAcpN","2024-01-19 22:20 +0000","101.0","24.0","0.2376237623762376","0.0","1.0","0.0","4.0","7.0","0.0","10.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748349772979704236","https://twitter.com/SoftwareTyler/status/1748349772979704236","@atorrez_007 @github @gitlab Another 2 contributors repo :) https://t.co/03SdIE1qjd","2024-01-19 14:20 +0000","91.0","8.0","0.08791208791208792","0.0","1.0","1.0","1.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748344881213256152","https://twitter.com/SoftwareTyler/status/1748344881213256152","https://t.co/9S6vB58pRw https://t.co/7KhFOQlNwV","2024-01-19 14:01 +0000","73.0","11.0","0.1506849315068493","0.0","0.0","0.0","3.0","3.0","0.0","2.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748147922611380584","https://twitter.com/SoftwareTyler/status/1748147922611380584","@googleanalytics Tailwind is just cheat codes for CSS. Change my mind. https://t.co/d384Ht9Xyi","2024-01-19 00:58 +0000","71.0","11.0","0.15492957746478872","0.0","0.0","1.0","1.0","0.0","0.0","5.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748052719615508831","https://twitter.com/SoftwareTyler/status/1748052719615508831","@atorrez_007 @github @gitlab The project, for all those curious cats out there https://t.co/WeY7sGZan0","2024-01-18 18:40 +0000","83.0","9.0","0.10843373493975904","0.0","0.0","0.0","2.0","4.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1748051168817824168","https://twitter.com/SoftwareTyler/status/1748051168817824168","Nothing is more exciting than having someone else make a PR for your GH project 🤯🤪😵‍💫 https://t.co/fLjLyzRJKx","2024-01-18 18:34 +0000","209.0","43.0","0.20574162679425836","0.0","3.0","2.0","7.0","3.0","0.0","28.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747961692271567171","https://twitter.com/SoftwareTyler/status/1747961692271567171","@OSSRank @rywalker What do you think?","2024-01-18 12:38 +0000","62.0","3.0","0.04838709677419355","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747960980720472069","https://twitter.com/SoftwareTyler/status/1747960980720472069","@googleanalytics @DD_Davis34 psa: This is NOT what you want. https://t.co/CPWU9tdspZ","2024-01-18 12:35 +0000","57.0","3.0","0.05263157894736842","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747960529170141320","https://twitter.com/SoftwareTyler/status/1747960529170141320","@googleanalytics The traffic is STILL bumpy. HOW do I interpret this data? Also, I have no clue where the traffic outside of the USA is coming from. Is there a way to figure that out? @googleanalytics @sundarpichai https://t.co/OSWwdQ41CY","2024-01-18 12:34 +0000","73.0","10.0","0.136986301369863","0.0","0.0","1.0","1.0","0.0","0.0","4.0","0.0","0","0","1","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747956848051814820","https://twitter.com/SoftwareTyler/status/1747956848051814820","Blog post (and Git repo) updated !!!
https://t.co/sEdsZkwmn4 https://t.co/pkgbVzpgtC","2024-01-18 12:19 +0000","82.0","21.0","0.25609756097560976","0.0","1.0","0.0","0.0","11.0","0.0","4.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747790738123895040","https://twitter.com/SoftwareTyler/status/1747790738123895040","How do I know if these analytics are good or bad? @X @elonmusk @jack @XCreators https://t.co/h6js0xOjYX","2024-01-18 01:19 +0000","74.0","2.0","0.02702702702702703","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747720814571524444","https://twitter.com/SoftwareTyler/status/1747720814571524444","@sjmiller609 @tembo_io @github (just to clarify, Steve is actually an outstanding coder and we're just joking around)","2024-01-17 20:41 +0000","114.0","32.0","0.2807017543859649","0.0","2.0","3.0","0.0","4.0","0.0","21.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747720557544489309","https://twitter.com/SoftwareTyler/status/1747720557544489309","@rywalker @tembo_io @sjmiller609 @github @rywalker world record holder of most commits for a unicorn founding CEO 😉💯","2024-01-17 20:40 +0000","94.0","9.0","0.09574468085106383","0.0","0.0","1.0","1.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747694148755263641","https://twitter.com/SoftwareTyler/status/1747694148755263641","@googleanalytics @JayKothari001 Do you want to get together and do some research on how to interpret Google Analytics data? Maybe we could get together this weekend and do some research, and then write a blog post or something next weekend on what we learned?","2024-01-17 18:55 +0000","81.0","3.0","0.037037037037037035","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747693232593485909","https://twitter.com/SoftwareTyler/status/1747693232593485909","@googleanalytics Is it normal for website traffic to be bumpy like this? @googleanalytics https://t.co/VpAzA47lME","2024-01-17 18:51 +0000","100.0","10.0","0.1","0.0","1.0","0.0","0.0","0.0","0.0","6.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747447973020119337","https://twitter.com/SoftwareTyler/status/1747447973020119337","Someone needs to teach this man a lesson https://t.co/xto8kZYm0C","2024-01-17 02:37 +0000","62.0","8.0","0.12903225806451613","0.0","0.0","0.0","3.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747446935101821376","https://twitter.com/SoftwareTyler/status/1747446935101821376","@tembo_io @sjmiller609 @github @rywalker Do you even know what a commit streak is. And no, 2 days in a row isn't an impressive record https://t.co/UoA1WOsPFy","2024-01-17 02:33 +0000","142.0","33.0","0.2323943661971831","1.0","1.0","0.0","2.0","0.0","0.0","26.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747446048178553287","https://twitter.com/SoftwareTyler/status/1747446048178553287","@tembo_io @sjmiller609 @github The expressions I make after seeing how many days @rywalker forgot to make a commit https://t.co/sdISJnDnN2","2024-01-17 02:29 +0000","94.0","12.0","0.1276595744680851","0.0","1.0","0.0","0.0","0.0","0.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747443983863660578","https://twitter.com/SoftwareTyler/status/1747443983863660578","@sjmiller609 @tembo_io @sjmiller609 what happened in May last year, did you forget how to plug in your keyboard https://t.co/2eFaUFWKFO","2024-01-17 02:21 +0000","111.0","35.0","0.3153153153153153","0.0","2.0","0.0","6.0","0.0","0.0","27.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747441563934847298","https://twitter.com/SoftwareTyler/status/1747441563934847298","@rywalker @JayKothari001 @DarrenBaldwin03 I think we need to have a talk about the @tembo_io website. It barely even moves.","2024-01-17 02:11 +0000","42.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747440799271264259","https://twitter.com/SoftwareTyler/status/1747440799271264259","@sjmiller609 @tembo_io Notice I said your developers and not your intern. I think that means you're included 😉","2024-01-17 02:08 +0000","34.0","5.0","0.14705882352941177","0.0","0.0","1.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747394904760660385","https://twitter.com/SoftwareTyler/status/1747394904760660385","@tembo_io You've got to find a way to keep your developers more productive","2024-01-16 23:06 +0000","169.0","22.0","0.1301775147928994","0.0","1.0","2.0","2.0","0.0","0.0","17.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747394350676316346","https://twitter.com/SoftwareTyler/status/1747394350676316346","Don't trust Jay. https://t.co/NWuMeHh9oj","2024-01-16 23:04 +0000","303.0","14.0","0.0462046204620462","0.0","1.0","0.0","5.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747394090126168403","https://twitter.com/SoftwareTyler/status/1747394090126168403","@JayKothari001 @DarrenBaldwin03 Yo buddy, check it out now. https://t.co/UvC4XTIZLl is the #1 portfolio website on the internet.","2024-01-16 23:03 +0000","60.0","19.0","0.31666666666666665","0.0","1.0","1.0","2.0","7.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747384504996491693","https://twitter.com/SoftwareTyler/status/1747384504996491693","@JayKothari001 @DarrenBaldwin03 Some of us have GitHub profiles strong enough that we don't need a .me website to speak for our skills...........","2024-01-16 22:25 +0000","51.0","6.0","0.11764705882352941","0.0","0.0","0.0","2.0","1.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747350796897784210","https://twitter.com/SoftwareTyler/status/1747350796897784210","Follow me https://t.co/NiNkqaFqhx https://t.co/b4KiFwBnOT","2024-01-16 20:11 +0000","58.0","9.0","0.15517241379310345","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747336969661607969","https://twitter.com/SoftwareTyler/status/1747336969661607969","@DD_Davis34 @tailwindcss","2024-01-16 19:16 +0000","62.0","2.0","0.03225806451612903","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747336247864148006","https://twitter.com/SoftwareTyler/status/1747336247864148006","@DD_Davis34 DM or comment to be added to waitlist","2024-01-16 19:13 +0000","67.0","2.0","0.029850746268656716","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747334933486424393","https://twitter.com/SoftwareTyler/status/1747334933486424393","Yay or Nay to the AI generated logo https://t.co/Y2sBznIyy8","2024-01-16 19:08 +0000","112.0","18.0","0.16071428571428573","0.0","1.0","0.0","2.0","0.0","0.0","13.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747298981556682935","https://twitter.com/SoftwareTyler/status/1747298981556682935","@DarrenBaldwin03 You think a fancy dark themed webpage makes you a top tier coder??? @JayKothari001  🤣🤣🤣 https://t.co/XEeKCcbEJs","2024-01-16 16:45 +0000","78.0","9.0","0.11538461538461539","0.0","1.0","0.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1747297313146449982","https://twitter.com/SoftwareTyler/status/1747297313146449982","@DarrenBaldwin03 You're part of this now.... good luck
https://t.co/ZS2PXs6aCd https://t.co/i5dJspvR8T","2024-01-16 16:38 +0000","58.0","14.0","0.2413793103448276","0.0","0.0","0.0","1.0","3.0","0.0","4.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1746659363077390612","https://twitter.com/SoftwareTyler/status/1746659363077390612","@googleanalytics https://t.co/xAbEB3Kk8z","2024-01-14 22:23 +0000","42.0","2.0","0.047619047619047616","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1746658793549713789","https://twitter.com/SoftwareTyler/status/1746658793549713789","@googleanalytics @DD_Davis34 My project flopped https://t.co/1QHIvKWYhk","2024-01-14 22:21 +0000","46.0","3.0","0.06521739130434782","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1746330080224125303","https://twitter.com/SoftwareTyler/status/1746330080224125303","How can you have more engagements than impressions @elonmusk  ?? https://t.co/rPgeCY9In6","2024-01-14 00:35 +0000","40.0","3.0","0.075","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
